site,meas_name,ts,sensor,meas_val_f
TAEFC1044741,ac_power,2016-03-06 15:00:00,1913110809_SMA-SB-7000TL-US-22,0.1244
TAEFC1044741,ac_power,2016-03-06 15:05:00,1913110809_SMA-SB-7000TL-US-22,0.1203
TAEFC1044741,ac_power,2016-03-06 15:10:00,1913110809_SMA-SB-7000TL-US-22,0.1725
TAEFC1044741,ac_power,2016-03-06 15:15:00,1913110809_SMA-SB-7000TL-US-22,0.1939
TAEFC1044741,ac_power,2016-03-06 15:20:00,1913110809_SMA-SB-7000TL-US-22,0.208
TAEFC1044741,ac_power,2016-03-06 15:25:00,1913110809_SMA-SB-7000TL-US-22,0.2384
TAEFC1044741,ac_power,2016-03-06 15:30:00,1913110809_SMA-SB-7000TL-US-22,0.4504
TAEFC1044741,ac_power,2016-03-06 15:35:00,1913110809_SMA-SB-7000TL-US-22,0.4029
TAEFC1044741,ac_power,2016-03-06 15:40:00,1913110809_SMA-SB-7000TL-US-22,0.6381
TAEFC1044741,ac_power,2016-03-06 15:45:00,1913110809_SMA-SB-7000TL-US-22,0.8922
TAEFC1044741,ac_power,2016-03-06 15:50:00,1913110809_SMA-SB-7000TL-US-22,0.5692
TAEFC1044741,ac_power,2016-03-06 15:55:00,1913110809_SMA-SB-7000TL-US-22,0.4394
TAEFC1044741,ac_power,2016-03-06 16:00:00,1913110809_SMA-SB-7000TL-US-22,0.5042
TAEFC1044741,ac_power,2016-03-06 16:05:00,1913110809_SMA-SB-7000TL-US-22,0.5345
TAEFC1044741,ac_power,2016-03-06 16:10:00,1913110809_SMA-SB-7000TL-US-22,1.2622
TAEFC1044741,ac_power,2016-03-06 16:15:00,1913110809_SMA-SB-7000TL-US-22,1.2291
TAEFC1044741,ac_power,2016-03-06 16:20:00,1913110809_SMA-SB-7000TL-US-22,1.5921
TAEFC1044741,ac_power,2016-03-06 16:25:00,1913110809_SMA-SB-7000TL-US-22,1.5772
TAEFC1044741,ac_power,2016-03-06 16:30:00,1913110809_SMA-SB-7000TL-US-22,1.3374
TAEFC1044741,ac_power,2016-03-06 16:35:00,1913110809_SMA-SB-7000TL-US-22,1.5418
TAEFC1044741,ac_power,2016-03-06 16:40:00,1913110809_SMA-SB-7000TL-US-22,1.5886
TAEFC1044741,ac_power,2016-03-06 16:45:00,1913110809_SMA-SB-7000TL-US-22,1.5825
TAEFC1044741,ac_power,2016-03-06 16:50:00,1913110809_SMA-SB-7000TL-US-22,1.8094
TAEFC1044741,ac_power,2016-03-06 16:55:00,1913110809_SMA-SB-7000TL-US-22,2.8942
TAEFC1044741,ac_power,2016-03-06 17:00:00,1913110809_SMA-SB-7000TL-US-22,2.4482
TAEFC1044741,ac_power,2016-03-06 17:05:00,1913110809_SMA-SB-7000TL-US-22,1.2889
TAEFC1044741,ac_power,2016-03-06 17:10:00,1913110809_SMA-SB-7000TL-US-22,2.6461
TAEFC1044741,ac_power,2016-03-06 17:15:00,1913110809_SMA-SB-7000TL-US-22,3.0281
TAEFC1044741,ac_power,2016-03-06 17:20:00,1913110809_SMA-SB-7000TL-US-22,2.6338
TAEFC1044741,ac_power,2016-03-06 17:25:00,1913110809_SMA-SB-7000TL-US-22,1.2158
TAEFC1044741,ac_power,2016-03-06 17:30:00,1913110809_SMA-SB-7000TL-US-22,3.1424
TAEFC1044741,ac_power,2016-03-06 17:35:00,1913110809_SMA-SB-7000TL-US-22,3.7903
TAEFC1044741,ac_power,2016-03-06 17:40:00,1913110809_SMA-SB-7000TL-US-22,3.4813
TAEFC1044741,ac_power,2016-03-06 17:45:00,1913110809_SMA-SB-7000TL-US-22,3.8475
TAEFC1044741,ac_power,2016-03-06 17:50:00,1913110809_SMA-SB-7000TL-US-22,2.1193
TAEFC1044741,ac_power,2016-03-06 17:55:00,1913110809_SMA-SB-7000TL-US-22,1.8264
TAEFC1044741,ac_power,2016-03-06 18:00:00,1913110809_SMA-SB-7000TL-US-22,2.3648
TAEFC1044741,ac_power,2016-03-06 18:05:00,1913110809_SMA-SB-7000TL-US-22,3.0494
TAEFC1044741,ac_power,2016-03-06 18:10:00,1913110809_SMA-SB-7000TL-US-22,3.2118
TAEFC1044741,ac_power,2016-03-06 18:15:00,1913110809_SMA-SB-7000TL-US-22,2.0391
TAEFC1044741,ac_power,2016-03-06 18:20:00,1913110809_SMA-SB-7000TL-US-22,2.4133
TAEFC1044741,ac_power,2016-03-06 18:25:00,1913110809_SMA-SB-7000TL-US-22,3.3142
TAEFC1044741,ac_power,2016-03-06 18:30:00,1913110809_SMA-SB-7000TL-US-22,4.3049
TAEFC1044741,ac_power,2016-03-06 18:35:00,1913110809_SMA-SB-7000TL-US-22,4.1537
TAEFC1044741,ac_power,2016-03-06 18:40:00,1913110809_SMA-SB-7000TL-US-22,4.5271
TAEFC1044741,ac_power,2016-03-06 18:45:00,1913110809_SMA-SB-7000TL-US-22,3.3774
TAEFC1044741,ac_power,2016-03-06 18:50:00,1913110809_SMA-SB-7000TL-US-22,4.4124
TAEFC1044741,ac_power,2016-03-06 18:55:00,1913110809_SMA-SB-7000TL-US-22,4.1505
TAEFC1044741,ac_power,2016-03-06 19:00:00,1913110809_SMA-SB-7000TL-US-22,4.3193
TAEFC1044741,ac_power,2016-03-06 19:05:00,1913110809_SMA-SB-7000TL-US-22,4.3615
TAEFC1044741,ac_power,2016-03-06 19:10:00,1913110809_SMA-SB-7000TL-US-22,4.6617
TAEFC1044741,ac_power,2016-03-06 19:15:00,1913110809_SMA-SB-7000TL-US-22,4.7484
TAEFC1044741,ac_power,2016-03-06 19:20:00,1913110809_SMA-SB-7000TL-US-22,4.9822
TAEFC1044741,ac_power,2016-03-06 19:25:00,1913110809_SMA-SB-7000TL-US-22,5.0626
TAEFC1044741,ac_power,2016-03-06 19:30:00,1913110809_SMA-SB-7000TL-US-22,4.7477
TAEFC1044741,ac_power,2016-03-06 19:35:00,1913110809_SMA-SB-7000TL-US-22,4.7846
TAEFC1044741,ac_power,2016-03-06 19:40:00,1913110809_SMA-SB-7000TL-US-22,4.8011
TAEFC1044741,ac_power,2016-03-06 19:45:00,1913110809_SMA-SB-7000TL-US-22,4.8228
TAEFC1044741,ac_power,2016-03-06 19:50:00,1913110809_SMA-SB-7000TL-US-22,4.7518
TAEFC1044741,ac_power,2016-03-06 19:55:00,1913110809_SMA-SB-7000TL-US-22,4.6251
TAEFC1044741,ac_power,2016-03-06 20:00:00,1913110809_SMA-SB-7000TL-US-22,4.6881
TAEFC1044741,ac_power,2016-03-06 20:05:00,1913110809_SMA-SB-7000TL-US-22,4.7825
TAEFC1044741,ac_power,2016-03-06 20:10:00,1913110809_SMA-SB-7000TL-US-22,4.7171
TAEFC1044741,ac_power,2016-03-06 20:15:00,1913110809_SMA-SB-7000TL-US-22,4.523
TAEFC1044741,ac_power,2016-03-06 20:20:00,1913110809_SMA-SB-7000TL-US-22,4.7027
TAEFC1044741,ac_power,2016-03-06 20:25:00,1913110809_SMA-SB-7000TL-US-22,4.6681
TAEFC1044741,ac_power,2016-03-06 20:30:00,1913110809_SMA-SB-7000TL-US-22,4.6529
TAEFC1044741,ac_power,2016-03-06 20:35:00,1913110809_SMA-SB-7000TL-US-22,4.6463
TAEFC1044741,ac_power,2016-03-06 20:40:00,1913110809_SMA-SB-7000TL-US-22,4.6098
TAEFC1044741,ac_power,2016-03-06 20:45:00,1913110809_SMA-SB-7000TL-US-22,4.596
TAEFC1044741,ac_power,2016-03-06 20:50:00,1913110809_SMA-SB-7000TL-US-22,4.5636
TAEFC1044741,ac_power,2016-03-06 20:55:00,1913110809_SMA-SB-7000TL-US-22,4.5676
TAEFC1044741,ac_power,2016-03-06 21:00:00,1913110809_SMA-SB-7000TL-US-22,4.5619
TAEFC1044741,ac_power,2016-03-06 21:05:00,1913110809_SMA-SB-7000TL-US-22,4.5271
TAEFC1044741,ac_power,2016-03-06 21:10:00,1913110809_SMA-SB-7000TL-US-22,4.5044
TAEFC1044741,ac_power,2016-03-06 21:15:00,1913110809_SMA-SB-7000TL-US-22,4.4805
TAEFC1044741,ac_power,2016-03-06 21:20:00,1913110809_SMA-SB-7000TL-US-22,4.4388
TAEFC1044741,ac_power,2016-03-06 21:25:00,1913110809_SMA-SB-7000TL-US-22,4.4001
TAEFC1044741,ac_power,2016-03-06 21:30:00,1913110809_SMA-SB-7000TL-US-22,4.3656
TAEFC1044741,ac_power,2016-03-06 21:35:00,1913110809_SMA-SB-7000TL-US-22,4.3133
TAEFC1044741,ac_power,2016-03-06 21:40:00,1913110809_SMA-SB-7000TL-US-22,4.2652
TAEFC1044741,ac_power,2016-03-06 21:45:00,1913110809_SMA-SB-7000TL-US-22,4.2499
TAEFC1044741,ac_power,2016-03-06 21:50:00,1913110809_SMA-SB-7000TL-US-22,4.2006
TAEFC1044741,ac_power,2016-03-06 21:55:00,1913110809_SMA-SB-7000TL-US-22,4.1343
TAEFC1044741,ac_power,2016-03-06 22:00:00,1913110809_SMA-SB-7000TL-US-22,4.1321
TAEFC1044741,ac_power,2016-03-06 22:05:00,1913110809_SMA-SB-7000TL-US-22,4.0933
TAEFC1044741,ac_power,2016-03-06 22:10:00,1913110809_SMA-SB-7000TL-US-22,4.0372
TAEFC1044741,ac_power,2016-03-06 22:15:00,1913110809_SMA-SB-7000TL-US-22,3.9856
TAEFC1044741,ac_power,2016-03-06 22:20:00,1913110809_SMA-SB-7000TL-US-22,3.9121
TAEFC1044741,ac_power,2016-03-06 22:25:00,1913110809_SMA-SB-7000TL-US-22,3.8431
TAEFC1044741,ac_power,2016-03-06 22:30:00,1913110809_SMA-SB-7000TL-US-22,3.7951
TAEFC1044741,ac_power,2016-03-06 22:35:00,1913110809_SMA-SB-7000TL-US-22,3.7158
TAEFC1044741,ac_power,2016-03-06 22:40:00,1913110809_SMA-SB-7000TL-US-22,3.6718
TAEFC1044741,ac_power,2016-03-06 22:45:00,1913110809_SMA-SB-7000TL-US-22,3.5292
TAEFC1044741,ac_power,2016-03-06 22:50:00,1913110809_SMA-SB-7000TL-US-22,3.5254
TAEFC1044741,ac_power,2016-03-06 22:55:00,1913110809_SMA-SB-7000TL-US-22,3.4475
TAEFC1044741,ac_power,2016-03-06 23:00:00,1913110809_SMA-SB-7000TL-US-22,3.3628
TAEFC1044741,ac_power,2016-03-06 23:05:00,1913110809_SMA-SB-7000TL-US-22,3.2812
TAEFC1044741,ac_power,2016-03-06 23:10:00,1913110809_SMA-SB-7000TL-US-22,3.2042
TAEFC1044741,ac_power,2016-03-06 23:15:00,1913110809_SMA-SB-7000TL-US-22,3.1203
TAEFC1044741,ac_power,2016-03-06 23:20:00,1913110809_SMA-SB-7000TL-US-22,3.0171
TAEFC1044741,ac_power,2016-03-06 23:25:00,1913110809_SMA-SB-7000TL-US-22,2.9237
TAEFC1044741,ac_power,2016-03-06 23:30:00,1913110809_SMA-SB-7000TL-US-22,2.8399
TAEFC1044741,ac_power,2016-03-06 23:35:00,1913110809_SMA-SB-7000TL-US-22,2.7485
TAEFC1044741,ac_power,2016-03-06 23:40:00,1913110809_SMA-SB-7000TL-US-22,2.6502
TAEFC1044741,ac_power,2016-03-06 23:45:00,1913110809_SMA-SB-7000TL-US-22,2.5738
TAEFC1044741,ac_power,2016-03-06 23:50:00,1913110809_SMA-SB-7000TL-US-22,2.5082
TAEFC1044741,ac_power,2016-03-06 23:55:00,1913110809_SMA-SB-7000TL-US-22,2.4155
TAEFC1044741,ac_power,2016-03-07 00:00:00,1913110809_SMA-SB-7000TL-US-22,2.3259
TAEFC1044741,ac_power,2016-03-07 00:05:00,1913110809_SMA-SB-7000TL-US-22,2.2235
TAEFC1044741,ac_power,2016-03-07 00:10:00,1913110809_SMA-SB-7000TL-US-22,2.053
TAEFC1044741,ac_power,2016-03-07 00:15:00,1913110809_SMA-SB-7000TL-US-22,2.0222
TAEFC1044741,ac_power,2016-03-07 00:20:00,1913110809_SMA-SB-7000TL-US-22,1.9683
TAEFC1044741,ac_power,2016-03-07 00:25:00,1913110809_SMA-SB-7000TL-US-22,1.9241
TAEFC1044741,ac_power,2016-03-07 00:30:00,1913110809_SMA-SB-7000TL-US-22,1.8397
TAEFC1044741,ac_power,2016-03-07 00:35:00,1913110809_SMA-SB-7000TL-US-22,1.7032
TAEFC1044741,ac_power,2016-03-07 00:40:00,1913110809_SMA-SB-7000TL-US-22,1.5709
TAEFC1044741,ac_power,2016-03-07 00:45:00,1913110809_SMA-SB-7000TL-US-22,1.4247
TAEFC1044741,ac_power,2016-03-07 00:50:00,1913110809_SMA-SB-7000TL-US-22,1.3538
TAEFC1044741,ac_power,2016-03-07 00:55:00,1913110809_SMA-SB-7000TL-US-22,1.2722
TAEFC1044741,ac_power,2016-03-07 01:00:00,1913110809_SMA-SB-7000TL-US-22,1.1647
TAEFC1044741,ac_power,2016-03-07 01:05:00,1913110809_SMA-SB-7000TL-US-22,0.9893
TAEFC1044741,ac_power,2016-03-07 01:10:00,1913110809_SMA-SB-7000TL-US-22,0.8321
TAEFC1044741,ac_power,2016-03-07 01:15:00,1913110809_SMA-SB-7000TL-US-22,0.7104
TAEFC1044741,ac_power,2016-03-07 01:20:00,1913110809_SMA-SB-7000TL-US-22,0.5898
TAEFC1044741,ac_power,2016-03-07 01:25:00,1913110809_SMA-SB-7000TL-US-22,0.4465
TAEFC1044741,ac_power,2016-03-07 01:30:00,1913110809_SMA-SB-7000TL-US-22,0.3189
TAEFC1044741,ac_power,2016-03-07 01:35:00,1913110809_SMA-SB-7000TL-US-22,0.2083
TAEFC1044741,ac_power,2016-03-07 01:40:00,1913110809_SMA-SB-7000TL-US-22,0.1191
TAEFC1044741,ac_power,2016-03-07 01:45:00,1913110809_SMA-SB-7000TL-US-22,0.0422
TAEFC1044741,ac_power,2016-03-07 01:50:00,1913110809_SMA-SB-7000TL-US-22,0.0068
TAEFC1044741,ac_power,2016-03-07 01:55:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-03-07 02:00:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-03-07 14:20:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-03-07 14:25:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-03-07 14:30:00,1913110809_SMA-SB-7000TL-US-22,0.0857
TAEFC1044741,ac_power,2016-03-07 14:35:00,1913110809_SMA-SB-7000TL-US-22,0.1295
TAEFC1044741,ac_power,2016-03-07 14:40:00,1913110809_SMA-SB-7000TL-US-22,0.0834
TAEFC1044741,ac_power,2016-03-07 14:45:00,1913110809_SMA-SB-7000TL-US-22,0.0097
TAEFC1044741,ac_power,2016-03-07 14:50:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-03-07 15:05:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-03-07 15:10:00,1913110809_SMA-SB-7000TL-US-22,0.015
TAEFC1044741,ac_power,2016-03-07 15:15:00,1913110809_SMA-SB-7000TL-US-22,0.0086
TAEFC1044741,ac_power,2016-03-07 15:20:00,1913110809_SMA-SB-7000TL-US-22,0.0152
TAEFC1044741,ac_power,2016-03-07 15:25:00,1913110809_SMA-SB-7000TL-US-22,0.0574
TAEFC1044741,ac_power,2016-03-07 15:30:00,1913110809_SMA-SB-7000TL-US-22,0.1167
TAEFC1044741,ac_power,2016-03-07 15:35:00,1913110809_SMA-SB-7000TL-US-22,0.1379
TAEFC1044741,ac_power,2016-03-07 15:40:00,1913110809_SMA-SB-7000TL-US-22,0.149
TAEFC1044741,ac_power,2016-03-07 15:45:00,1913110809_SMA-SB-7000TL-US-22,0.1605
TAEFC1044741,ac_power,2016-03-07 15:50:00,1913110809_SMA-SB-7000TL-US-22,0.1524
TAEFC1044741,ac_power,2016-03-07 15:55:00,1913110809_SMA-SB-7000TL-US-22,0.179
TAEFC1044741,ac_power,2016-03-07 16:00:00,1913110809_SMA-SB-7000TL-US-22,0.2506
TAEFC1044741,ac_power,2016-03-07 16:05:00,1913110809_SMA-SB-7000TL-US-22,0.3668
TAEFC1044741,ac_power,2016-03-07 16:10:00,1913110809_SMA-SB-7000TL-US-22,0.4801
TAEFC1044741,ac_power,2016-03-07 16:15:00,1913110809_SMA-SB-7000TL-US-22,0.622
TAEFC1044741,ac_power,2016-03-07 16:20:00,1913110809_SMA-SB-7000TL-US-22,0.9152
TAEFC1044741,ac_power,2016-03-07 16:25:00,1913110809_SMA-SB-7000TL-US-22,1.0622
TAEFC1044741,ac_power,2016-03-07 16:30:00,1913110809_SMA-SB-7000TL-US-22,0.9653
TAEFC1044741,ac_power,2016-03-07 16:35:00,1913110809_SMA-SB-7000TL-US-22,0.8439
TAEFC1044741,ac_power,2016-03-07 16:40:00,1913110809_SMA-SB-7000TL-US-22,0.7801
TAEFC1044741,ac_power,2016-03-07 16:45:00,1913110809_SMA-SB-7000TL-US-22,0.7685
TAEFC1044741,ac_power,2016-03-07 16:50:00,1913110809_SMA-SB-7000TL-US-22,0.6562
TAEFC1044741,ac_power,2016-03-07 16:55:00,1913110809_SMA-SB-7000TL-US-22,0.6956
TAEFC1044741,ac_power,2016-03-07 17:00:00,1913110809_SMA-SB-7000TL-US-22,0.9118
TAEFC1044741,ac_power,2016-03-07 17:05:00,1913110809_SMA-SB-7000TL-US-22,0.8755
TAEFC1044741,ac_power,2016-03-07 17:10:00,1913110809_SMA-SB-7000TL-US-22,0.9073
TAEFC1044741,ac_power,2016-03-07 17:15:00,1913110809_SMA-SB-7000TL-US-22,1.165
TAEFC1044741,ac_power,2016-03-07 17:20:00,1913110809_SMA-SB-7000TL-US-22,1.0812
TAEFC1044741,ac_power,2016-03-07 17:25:00,1913110809_SMA-SB-7000TL-US-22,1.172
TAEFC1044741,ac_power,2016-03-07 17:30:00,1913110809_SMA-SB-7000TL-US-22,0.904
TAEFC1044741,ac_power,2016-03-07 17:35:00,1913110809_SMA-SB-7000TL-US-22,1.1137
TAEFC1044741,ac_power,2016-03-07 17:40:00,1913110809_SMA-SB-7000TL-US-22,1.8314
TAEFC1044741,ac_power,2016-03-07 17:45:00,1913110809_SMA-SB-7000TL-US-22,1.7805
TAEFC1044741,ac_power,2016-03-07 17:50:00,1913110809_SMA-SB-7000TL-US-22,2.3167
TAEFC1044741,ac_power,2016-03-07 17:55:00,1913110809_SMA-SB-7000TL-US-22,2.1329
TAEFC1044741,ac_power,2016-03-07 18:00:00,1913110809_SMA-SB-7000TL-US-22,0.978
TAEFC1044741,ac_power,2016-03-07 18:05:00,1913110809_SMA-SB-7000TL-US-22,1.163
TAEFC1044741,ac_power,2016-03-07 18:10:00,1913110809_SMA-SB-7000TL-US-22,1.6745
TAEFC1044741,ac_power,2016-03-07 18:15:00,1913110809_SMA-SB-7000TL-US-22,1.8904
TAEFC1044741,ac_power,2016-03-07 18:20:00,1913110809_SMA-SB-7000TL-US-22,3.4576
TAEFC1044741,ac_power,2016-03-07 18:25:00,1913110809_SMA-SB-7000TL-US-22,3.2956
TAEFC1044741,ac_power,2016-03-07 18:30:00,1913110809_SMA-SB-7000TL-US-22,2.9873
