site,meas_name,ts,sensor,meas_val_f
ZT162185000441C1203,ac_power,2019-01-03 23:30:00,064744-3N00-4514_TRIO-27.6-480,4.7864
ZT162185000441C1203,ac_power,2019-01-03 23:35:00,064744-3N00-4514_TRIO-27.6-480,4.024
ZT162185000441C1203,ac_power,2019-01-03 23:40:00,064744-3N00-4514_TRIO-27.6-480,3.2614
ZT162185000441C1203,ac_power,2019-01-03 23:45:00,064744-3N00-4514_TRIO-27.6-480,2.5687
ZT162185000441C1203,ac_power,2019-01-03 23:50:00,064744-3N00-4514_TRIO-27.6-480,1.9443
ZT162185000441C1203,ac_power,2019-01-03 23:55:00,064744-3N00-4514_TRIO-27.6-480,1.3823
ZT162185000441C1203,ac_power,2019-01-04 00:00:00,064744-3N00-4514_TRIO-27.6-480,0.994
ZT162185000441C1203,ac_power,2019-01-04 00:05:00,064744-3N00-4514_TRIO-27.6-480,0.8129
ZT162185000441C1203,ac_power,2019-01-04 00:10:00,064744-3N00-4514_TRIO-27.6-480,0.751
ZT162185000441C1203,ac_power,2019-01-04 00:15:00,064744-3N00-4514_TRIO-27.6-480,0.6619
ZT162185000441C1203,ac_power,2019-01-04 00:20:00,064744-3N00-4514_TRIO-27.6-480,0.5701
ZT162185000441C1203,ac_power,2019-01-04 00:25:00,064744-3N00-4514_TRIO-27.6-480,0.4748
ZT162185000441C1203,ac_power,2019-01-04 00:30:00,064744-3N00-4514_TRIO-27.6-480,0.3747
ZT162185000441C1203,ac_power,2019-01-04 00:35:00,064744-3N00-4514_TRIO-27.6-480,0.2802
ZT162185000441C1203,ac_power,2019-01-04 00:40:00,064744-3N00-4514_TRIO-27.6-480,0.1812
ZT162185000441C1203,ac_power,2019-01-04 00:45:00,064744-3N00-4514_TRIO-27.6-480,0.0846
ZT162185000441C1203,ac_power,2019-01-04 00:50:00,064744-3N00-4514_TRIO-27.6-480,0.0025
ZT162185000441C1203,ac_power,2019-01-04 00:55:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-04 01:00:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-04 01:05:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-04 01:10:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-04 01:15:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-04 14:40:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-04 14:45:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-04 14:50:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-04 14:55:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-04 15:00:00,064744-3N00-4514_TRIO-27.6-480,0.0065
ZT162185000441C1203,ac_power,2019-01-04 15:05:00,064744-3N00-4514_TRIO-27.6-480,0.1094
ZT162185000441C1203,ac_power,2019-01-04 15:10:00,064744-3N00-4514_TRIO-27.6-480,0.2435
ZT162185000441C1203,ac_power,2019-01-04 15:15:00,064744-3N00-4514_TRIO-27.6-480,0.3791
ZT162185000441C1203,ac_power,2019-01-04 15:20:00,064744-3N00-4514_TRIO-27.6-480,0.4686
ZT162185000441C1203,ac_power,2019-01-04 15:25:00,064744-3N00-4514_TRIO-27.6-480,0.5433
ZT162185000441C1203,ac_power,2019-01-04 15:30:00,064744-3N00-4514_TRIO-27.6-480,0.6353
ZT162185000441C1203,ac_power,2019-01-04 15:35:00,064744-3N00-4514_TRIO-27.6-480,0.7068
ZT162185000441C1203,ac_power,2019-01-04 15:40:00,064744-3N00-4514_TRIO-27.6-480,0.787
ZT162185000441C1203,ac_power,2019-01-04 15:45:00,064744-3N00-4514_TRIO-27.6-480,0.8945
ZT162185000441C1203,ac_power,2019-01-04 15:50:00,064744-3N00-4514_TRIO-27.6-480,1.3217
ZT162185000441C1203,ac_power,2019-01-04 15:55:00,064744-3N00-4514_TRIO-27.6-480,1.9103
ZT162185000441C1203,ac_power,2019-01-04 16:00:00,064744-3N00-4514_TRIO-27.6-480,2.654
ZT162185000441C1203,ac_power,2019-01-04 16:05:00,064744-3N00-4514_TRIO-27.6-480,3.4728
ZT162185000441C1203,ac_power,2019-01-04 16:10:00,064744-3N00-4514_TRIO-27.6-480,4.3818
ZT162185000441C1203,ac_power,2019-01-04 16:15:00,064744-3N00-4514_TRIO-27.6-480,5.3338
ZT162185000441C1203,ac_power,2019-01-04 16:20:00,064744-3N00-4514_TRIO-27.6-480,6.3079
ZT162185000441C1203,ac_power,2019-01-04 16:25:00,064744-3N00-4514_TRIO-27.6-480,7.1416
ZT162185000441C1203,ac_power,2019-01-04 16:30:00,064744-3N00-4514_TRIO-27.6-480,7.8234
ZT162185000441C1203,ac_power,2019-01-04 16:35:00,064744-3N00-4514_TRIO-27.6-480,8.4038
ZT162185000441C1203,ac_power,2019-01-04 16:40:00,064744-3N00-4514_TRIO-27.6-480,8.951
ZT162185000441C1203,ac_power,2019-01-04 16:45:00,064744-3N00-4514_TRIO-27.6-480,9.4389
ZT162185000441C1203,ac_power,2019-01-04 16:50:00,064744-3N00-4514_TRIO-27.6-480,9.9547
ZT162185000441C1203,ac_power,2019-01-04 16:55:00,064744-3N00-4514_TRIO-27.6-480,10.3807
ZT162185000441C1203,ac_power,2019-01-04 17:00:00,064744-3N00-4514_TRIO-27.6-480,10.7645
ZT162185000441C1203,ac_power,2019-01-04 17:05:00,064744-3N00-4514_TRIO-27.6-480,11.1995
ZT162185000441C1203,ac_power,2019-01-04 17:10:00,064744-3N00-4514_TRIO-27.6-480,11.6645
ZT162185000441C1203,ac_power,2019-01-04 17:15:00,064744-3N00-4514_TRIO-27.6-480,12.1485
ZT162185000441C1203,ac_power,2019-01-04 17:25:00,064744-3N00-4514_TRIO-27.6-480,12.9754
ZT162185000441C1203,ac_power,2019-01-04 17:30:00,064744-3N00-4514_TRIO-27.6-480,13.3652
ZT162185000441C1203,ac_power,2019-01-04 17:35:00,064744-3N00-4514_TRIO-27.6-480,13.7935
ZT162185000441C1203,ac_power,2019-01-04 17:40:00,064744-3N00-4514_TRIO-27.6-480,14.1566
ZT162185000441C1203,ac_power,2019-01-04 17:45:00,064744-3N00-4514_TRIO-27.6-480,14.5114
ZT162185000441C1203,ac_power,2019-01-04 17:50:00,064744-3N00-4514_TRIO-27.6-480,14.8301
ZT162185000441C1203,ac_power,2019-01-04 17:55:00,064744-3N00-4514_TRIO-27.6-480,15.1854
ZT162185000441C1203,ac_power,2019-01-04 18:00:00,064744-3N00-4514_TRIO-27.6-480,15.4843
ZT162185000441C1203,ac_power,2019-01-04 18:05:00,064744-3N00-4514_TRIO-27.6-480,15.7866
ZT162185000441C1203,ac_power,2019-01-04 18:10:00,064744-3N00-4514_TRIO-27.6-480,16.0735
ZT162185000441C1203,ac_power,2019-01-04 18:15:00,064744-3N00-4514_TRIO-27.6-480,16.3076
ZT162185000441C1203,ac_power,2019-01-04 18:20:00,064744-3N00-4514_TRIO-27.6-480,16.6322
ZT162185000441C1203,ac_power,2019-01-04 18:25:00,064744-3N00-4514_TRIO-27.6-480,16.8704
ZT162185000441C1203,ac_power,2019-01-04 18:30:00,064744-3N00-4514_TRIO-27.6-480,17.1032
ZT162185000441C1203,ac_power,2019-01-04 18:35:00,064744-3N00-4514_TRIO-27.6-480,17.3232
ZT162185000441C1203,ac_power,2019-01-04 18:40:00,064744-3N00-4514_TRIO-27.6-480,17.5019
ZT162185000441C1203,ac_power,2019-01-04 18:45:00,064744-3N00-4514_TRIO-27.6-480,17.5976
ZT162185000441C1203,ac_power,2019-01-04 18:50:00,064744-3N00-4514_TRIO-27.6-480,17.85
ZT162185000441C1203,ac_power,2019-01-04 18:55:00,064744-3N00-4514_TRIO-27.6-480,18.0555
ZT162185000441C1203,ac_power,2019-01-04 19:00:00,064744-3N00-4514_TRIO-27.6-480,18.1288
ZT162185000441C1203,ac_power,2019-01-04 19:05:00,064744-3N00-4514_TRIO-27.6-480,18.1808
ZT162185000441C1203,ac_power,2019-01-04 19:10:00,064744-3N00-4514_TRIO-27.6-480,18.3069
ZT162185000441C1203,ac_power,2019-01-04 19:15:00,064744-3N00-4514_TRIO-27.6-480,18.4392
ZT162185000441C1203,ac_power,2019-01-04 19:20:00,064744-3N00-4514_TRIO-27.6-480,18.5676
ZT162185000441C1203,ac_power,2019-01-04 19:25:00,064744-3N00-4514_TRIO-27.6-480,18.5672
ZT162185000441C1203,ac_power,2019-01-04 19:30:00,064744-3N00-4514_TRIO-27.6-480,18.594
ZT162185000441C1203,ac_power,2019-01-04 19:35:00,064744-3N00-4514_TRIO-27.6-480,18.6231
ZT162185000441C1203,ac_power,2019-01-04 19:40:00,064744-3N00-4514_TRIO-27.6-480,18.6795
ZT162185000441C1203,ac_power,2019-01-04 19:45:00,064744-3N00-4514_TRIO-27.6-480,18.5636
ZT162185000441C1203,ac_power,2019-01-04 19:50:00,064744-3N00-4514_TRIO-27.6-480,18.6734
ZT162185000441C1203,ac_power,2019-01-04 19:55:00,064744-3N00-4514_TRIO-27.6-480,18.6809
ZT162185000441C1203,ac_power,2019-01-04 20:00:00,064744-3N00-4514_TRIO-27.6-480,18.8096
ZT162185000441C1203,ac_power,2019-01-04 20:05:00,064744-3N00-4514_TRIO-27.6-480,18.6859
ZT162185000441C1203,ac_power,2019-01-04 20:10:00,064744-3N00-4514_TRIO-27.6-480,18.6447
ZT162185000441C1203,ac_power,2019-01-04 20:15:00,064744-3N00-4514_TRIO-27.6-480,18.7181
ZT162185000441C1203,ac_power,2019-01-04 20:20:00,064744-3N00-4514_TRIO-27.6-480,18.5884
ZT162185000441C1203,ac_power,2019-01-04 20:25:00,064744-3N00-4514_TRIO-27.6-480,18.5773
ZT162185000441C1203,ac_power,2019-01-04 20:30:00,064744-3N00-4514_TRIO-27.6-480,18.4465
ZT162185000441C1203,ac_power,2019-01-04 20:35:00,064744-3N00-4514_TRIO-27.6-480,18.3512
ZT162185000441C1203,ac_power,2019-01-04 20:40:00,064744-3N00-4514_TRIO-27.6-480,18.2075
ZT162185000441C1203,ac_power,2019-01-04 20:45:00,064744-3N00-4514_TRIO-27.6-480,18.0276
ZT162185000441C1203,ac_power,2019-01-04 20:50:00,064744-3N00-4514_TRIO-27.6-480,17.9231
ZT162185000441C1203,ac_power,2019-01-04 20:55:00,064744-3N00-4514_TRIO-27.6-480,17.8208
ZT162185000441C1203,ac_power,2019-01-04 21:00:00,064744-3N00-4514_TRIO-27.6-480,17.5405
ZT162185000441C1203,ac_power,2019-01-04 21:05:00,064744-3N00-4514_TRIO-27.6-480,17.3815
ZT162185000441C1203,ac_power,2019-01-04 21:10:00,064744-3N00-4514_TRIO-27.6-480,17.023
ZT162185000441C1203,ac_power,2019-01-04 21:15:00,064744-3N00-4514_TRIO-27.6-480,16.8442
ZT162185000441C1203,ac_power,2019-01-04 21:20:00,064744-3N00-4514_TRIO-27.6-480,16.5944
ZT162185000441C1203,ac_power,2019-01-04 21:25:00,064744-3N00-4514_TRIO-27.6-480,16.4217
ZT162185000441C1203,ac_power,2019-01-04 21:30:00,064744-3N00-4514_TRIO-27.6-480,16.1201
ZT162185000441C1203,ac_power,2019-01-04 21:35:00,064744-3N00-4514_TRIO-27.6-480,15.7974
ZT162185000441C1203,ac_power,2019-01-04 21:40:00,064744-3N00-4514_TRIO-27.6-480,15.6246
ZT162185000441C1203,ac_power,2019-01-04 21:45:00,064744-3N00-4514_TRIO-27.6-480,15.275
ZT162185000441C1203,ac_power,2019-01-04 21:50:00,064744-3N00-4514_TRIO-27.6-480,14.9048
ZT162185000441C1203,ac_power,2019-01-04 21:55:00,064744-3N00-4514_TRIO-27.6-480,14.5989
ZT162185000441C1203,ac_power,2019-01-04 22:00:00,064744-3N00-4514_TRIO-27.6-480,14.301
ZT162185000441C1203,ac_power,2019-01-04 22:05:00,064744-3N00-4514_TRIO-27.6-480,13.9083
ZT162185000441C1203,ac_power,2019-01-04 22:10:00,064744-3N00-4514_TRIO-27.6-480,13.5417
ZT162185000441C1203,ac_power,2019-01-04 22:15:00,064744-3N00-4514_TRIO-27.6-480,13.1952
ZT162185000441C1203,ac_power,2019-01-04 22:20:00,064744-3N00-4514_TRIO-27.6-480,12.7979
ZT162185000441C1203,ac_power,2019-01-04 22:25:00,064744-3N00-4514_TRIO-27.6-480,12.3233
ZT162185000441C1203,ac_power,2019-01-04 22:30:00,064744-3N00-4514_TRIO-27.6-480,11.864
ZT162185000441C1203,ac_power,2019-01-04 22:35:00,064744-3N00-4514_TRIO-27.6-480,11.4055
ZT162185000441C1203,ac_power,2019-01-04 22:40:00,064744-3N00-4514_TRIO-27.6-480,10.9726
ZT162185000441C1203,ac_power,2019-01-04 22:45:00,064744-3N00-4514_TRIO-27.6-480,10.4838
ZT162185000441C1203,ac_power,2019-01-04 22:50:00,064744-3N00-4514_TRIO-27.6-480,9.9326
ZT162185000441C1203,ac_power,2019-01-04 22:55:00,064744-3N00-4514_TRIO-27.6-480,9.4507
ZT162185000441C1203,ac_power,2019-01-04 23:00:00,064744-3N00-4514_TRIO-27.6-480,8.9183
ZT162185000441C1203,ac_power,2019-01-04 23:05:00,064744-3N00-4514_TRIO-27.6-480,8.3287
ZT162185000441C1203,ac_power,2019-01-04 23:10:00,064744-3N00-4514_TRIO-27.6-480,7.7518
ZT162185000441C1203,ac_power,2019-01-04 23:15:00,064744-3N00-4514_TRIO-27.6-480,7.1463
ZT162185000441C1203,ac_power,2019-01-04 23:20:00,064744-3N00-4514_TRIO-27.6-480,6.501
ZT162185000441C1203,ac_power,2019-01-04 23:25:00,064744-3N00-4514_TRIO-27.6-480,5.7441
ZT162185000441C1203,ac_power,2019-01-04 23:30:00,064744-3N00-4514_TRIO-27.6-480,4.8987
ZT162185000441C1203,ac_power,2019-01-04 23:35:00,064744-3N00-4514_TRIO-27.6-480,4.1555
ZT162185000441C1203,ac_power,2019-01-04 23:40:00,064744-3N00-4514_TRIO-27.6-480,3.4332
ZT162185000441C1203,ac_power,2019-01-04 23:45:00,064744-3N00-4514_TRIO-27.6-480,2.7239
ZT162185000441C1203,ac_power,2019-01-04 23:50:00,064744-3N00-4514_TRIO-27.6-480,2.086
ZT162185000441C1203,ac_power,2019-01-04 23:55:00,064744-3N00-4514_TRIO-27.6-480,1.5085
ZT162185000441C1203,ac_power,2019-01-05 00:00:00,064744-3N00-4514_TRIO-27.6-480,1.079
ZT162185000441C1203,ac_power,2019-01-05 00:05:00,064744-3N00-4514_TRIO-27.6-480,0.8628
ZT162185000441C1203,ac_power,2019-01-05 00:10:00,064744-3N00-4514_TRIO-27.6-480,0.8037
ZT162185000441C1203,ac_power,2019-01-05 00:15:00,064744-3N00-4514_TRIO-27.6-480,0.5944
ZT162185000441C1203,ac_power,2019-01-05 00:20:00,064744-3N00-4514_TRIO-27.6-480,0.5795
ZT162185000441C1203,ac_power,2019-01-05 00:25:00,064744-3N00-4514_TRIO-27.6-480,0.4968
ZT162185000441C1203,ac_power,2019-01-05 00:30:00,064744-3N00-4514_TRIO-27.6-480,0.2944
ZT162185000441C1203,ac_power,2019-01-05 00:35:00,064744-3N00-4514_TRIO-27.6-480,0.1919
ZT162185000441C1203,ac_power,2019-01-05 00:40:00,064744-3N00-4514_TRIO-27.6-480,0.0962
ZT162185000441C1203,ac_power,2019-01-05 00:45:00,064744-3N00-4514_TRIO-27.6-480,0.0107
ZT162185000441C1203,ac_power,2019-01-05 00:50:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 00:55:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 01:00:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 01:05:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 01:10:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 01:15:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 14:55:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 15:00:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 15:05:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 15:10:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 15:15:00,064744-3N00-4514_TRIO-27.6-480,0.0
ZT162185000441C1203,ac_power,2019-01-05 15:20:00,064744-3N00-4514_TRIO-27.6-480,0.0361
ZT162185000441C1203,ac_power,2019-01-05 15:25:00,064744-3N00-4514_TRIO-27.6-480,0.182
ZT162185000441C1203,ac_power,2019-01-05 15:30:00,064744-3N00-4514_TRIO-27.6-480,0.2819
ZT162185000441C1203,ac_power,2019-01-05 15:35:00,064744-3N00-4514_TRIO-27.6-480,0.3747
ZT162185000441C1203,ac_power,2019-01-05 15:40:00,064744-3N00-4514_TRIO-27.6-480,0.4318
ZT162185000441C1203,ac_power,2019-01-05 15:45:00,064744-3N00-4514_TRIO-27.6-480,0.4486
ZT162185000441C1203,ac_power,2019-01-05 15:50:00,064744-3N00-4514_TRIO-27.6-480,0.576
ZT162185000441C1203,ac_power,2019-01-05 15:55:00,064744-3N00-4514_TRIO-27.6-480,0.7095
ZT162185000441C1203,ac_power,2019-01-05 16:00:00,064744-3N00-4514_TRIO-27.6-480,0.8099
ZT162185000441C1203,ac_power,2019-01-05 16:05:00,064744-3N00-4514_TRIO-27.6-480,0.7766
ZT162185000441C1203,ac_power,2019-01-05 16:10:00,064744-3N00-4514_TRIO-27.6-480,0.8437
ZT162185000441C1203,ac_power,2019-01-05 16:15:00,064744-3N00-4514_TRIO-27.6-480,0.8831
ZT162185000441C1203,ac_power,2019-01-05 16:20:00,064744-3N00-4514_TRIO-27.6-480,0.8558
ZT162185000441C1203,ac_power,2019-01-05 16:25:00,064744-3N00-4514_TRIO-27.6-480,0.8867
ZT162185000441C1203,ac_power,2019-01-05 16:30:00,064744-3N00-4514_TRIO-27.6-480,1.1211
ZT162185000441C1203,ac_power,2019-01-05 16:35:00,064744-3N00-4514_TRIO-27.6-480,1.4406
ZT162185000441C1203,ac_power,2019-01-05 16:40:00,064744-3N00-4514_TRIO-27.6-480,1.5957
ZT162185000441C1203,ac_power,2019-01-05 16:45:00,064744-3N00-4514_TRIO-27.6-480,1.6916
ZT162185000441C1203,ac_power,2019-01-05 16:50:00,064744-3N00-4514_TRIO-27.6-480,1.5503
ZT162185000441C1203,ac_power,2019-01-05 16:55:00,064744-3N00-4514_TRIO-27.6-480,1.3686
ZT162185000441C1203,ac_power,2019-01-05 17:00:00,064744-3N00-4514_TRIO-27.6-480,1.4078
ZT162185000441C1203,ac_power,2019-01-05 17:05:00,064744-3N00-4514_TRIO-27.6-480,1.4714
ZT162185000441C1203,ac_power,2019-01-05 17:10:00,064744-3N00-4514_TRIO-27.6-480,1.6443
ZT162185000441C1203,ac_power,2019-01-05 17:15:00,064744-3N00-4514_TRIO-27.6-480,1.8099
ZT162185000441C1203,ac_power,2019-01-05 17:20:00,064744-3N00-4514_TRIO-27.6-480,1.7755
ZT162185000441C1203,ac_power,2019-01-05 17:25:00,064744-3N00-4514_TRIO-27.6-480,1.854
ZT162185000441C1203,ac_power,2019-01-05 17:30:00,064744-3N00-4514_TRIO-27.6-480,1.8925
ZT162185000441C1203,ac_power,2019-01-05 17:35:00,064744-3N00-4514_TRIO-27.6-480,2.223
ZT162185000441C1203,ac_power,2019-01-05 17:40:00,064744-3N00-4514_TRIO-27.6-480,2.1823
ZT162185000441C1203,ac_power,2019-01-05 17:45:00,064744-3N00-4514_TRIO-27.6-480,2.3904
ZT162185000441C1203,ac_power,2019-01-05 17:50:00,064744-3N00-4514_TRIO-27.6-480,2.3898
ZT162185000441C1203,ac_power,2019-01-05 17:55:00,064744-3N00-4514_TRIO-27.6-480,2.2634
ZT162185000441C1203,ac_power,2019-01-05 18:00:00,064744-3N00-4514_TRIO-27.6-480,2.3163
ZT162185000441C1203,ac_power,2019-01-05 18:05:00,064744-3N00-4514_TRIO-27.6-480,2.1354
ZT162185000441C1203,ac_power,2019-01-05 18:10:00,064744-3N00-4514_TRIO-27.6-480,2.6344
ZT162185000441C1203,ac_power,2019-01-05 18:15:00,064744-3N00-4514_TRIO-27.6-480,3.153
ZT162185000441C1203,ac_power,2019-01-05 18:20:00,064744-3N00-4514_TRIO-27.6-480,3.2225
ZT162185000441C1203,ac_power,2019-01-05 18:25:00,064744-3N00-4514_TRIO-27.6-480,3.2683
ZT162185000441C1203,ac_power,2019-01-05 18:30:00,064744-3N00-4514_TRIO-27.6-480,3.2583
ZT162185000441C1203,ac_power,2019-01-05 18:35:00,064744-3N00-4514_TRIO-27.6-480,3.7371
ZT162185000441C1203,ac_power,2019-01-05 18:40:00,064744-3N00-4514_TRIO-27.6-480,4.9832
ZT162185000441C1203,ac_power,2019-01-05 18:45:00,064744-3N00-4514_TRIO-27.6-480,6.3847
ZT162185000441C1203,ac_power,2019-01-05 18:50:00,064744-3N00-4514_TRIO-27.6-480,5.3682
ZT162185000441C1203,ac_power,2019-01-05 18:55:00,064744-3N00-4514_TRIO-27.6-480,4.5356
ZT162185000441C1203,ac_power,2019-01-05 19:00:00,064744-3N00-4514_TRIO-27.6-480,4.7703
ZT162185000441C1203,ac_power,2019-01-05 19:05:00,064744-3N00-4514_TRIO-27.6-480,5.0905
ZT162185000441C1203,ac_power,2019-01-05 19:10:00,064744-3N00-4514_TRIO-27.6-480,4.2498
ZT162185000441C1203,ac_power,2019-01-05 19:15:00,064744-3N00-4514_TRIO-27.6-480,4.0551
ZT162185000441C1203,ac_power,2019-01-05 19:20:00,064744-3N00-4514_TRIO-27.6-480,4.9287
ZT162185000441C1203,ac_power,2019-01-05 19:25:00,064744-3N00-4514_TRIO-27.6-480,4.8897
ZT162185000441C1203,ac_power,2019-01-05 19:30:00,064744-3N00-4514_TRIO-27.6-480,5.286
ZT162185000441C1203,ac_power,2019-01-05 19:35:00,064744-3N00-4514_TRIO-27.6-480,5.2419
ZT162185000441C1203,ac_power,2019-01-05 19:40:00,064744-3N00-4514_TRIO-27.6-480,5.3943
ZT162185000441C1203,ac_power,2019-01-05 19:45:00,064744-3N00-4514_TRIO-27.6-480,5.4443
ZT162185000441C1203,ac_power,2019-01-05 19:50:00,064744-3N00-4514_TRIO-27.6-480,5.1258
ZT162185000441C1203,ac_power,2019-01-05 19:55:00,064744-3N00-4514_TRIO-27.6-480,5.0738
ZT162185000441C1203,ac_power,2019-01-05 20:00:00,064744-3N00-4514_TRIO-27.6-480,5.3713
ZT162185000441C1203,ac_power,2019-01-05 20:05:00,064744-3N00-4514_TRIO-27.6-480,5.4058
ZT162185000441C1203,ac_power,2019-01-05 20:10:00,064744-3N00-4514_TRIO-27.6-480,4.6751
ZT162185000441C1203,ac_power,2019-01-05 20:15:00,064744-3N00-4514_TRIO-27.6-480,4.3735
ZT162185000441C1203,ac_power,2019-01-05 20:20:00,064744-3N00-4514_TRIO-27.6-480,4.2302
ZT162185000441C1203,ac_power,2019-01-05 20:25:00,064744-3N00-4514_TRIO-27.6-480,3.8674
ZT162185000441C1203,ac_power,2019-01-05 20:30:00,064744-3N00-4514_TRIO-27.6-480,3.9352
ZT162185000441C1203,ac_power,2019-01-05 20:35:00,064744-3N00-4514_TRIO-27.6-480,3.9132
ZT162185000441C1203,ac_power,2019-01-05 20:40:00,064744-3N00-4514_TRIO-27.6-480,3.884
ZT162185000441C1203,ac_power,2019-01-05 20:45:00,064744-3N00-4514_TRIO-27.6-480,3.9762
ZT162185000441C1203,ac_power,2019-01-05 20:50:00,064744-3N00-4514_TRIO-27.6-480,3.6891
ZT162185000441C1203,ac_power,2019-01-05 20:55:00,064744-3N00-4514_TRIO-27.6-480,3.2745
ZT162185000441C1203,ac_power,2019-01-05 21:00:00,064744-3N00-4514_TRIO-27.6-480,2.9358
ZT162185000441C1203,ac_power,2019-01-05 21:05:00,064744-3N00-4514_TRIO-27.6-480,3.1449
ZT162185000441C1203,ac_power,2019-01-05 21:10:00,064744-3N00-4514_TRIO-27.6-480,3.0422
ZT162185000441C1203,ac_power,2019-01-05 21:15:00,064744-3N00-4514_TRIO-27.6-480,3.1214
ZT162185000441C1203,ac_power,2019-01-05 21:20:00,064744-3N00-4514_TRIO-27.6-480,3.3335
ZT162185000441C1203,ac_power,2019-01-05 21:25:00,064744-3N00-4514_TRIO-27.6-480,3.4507
ZT162185000441C1203,ac_power,2019-01-05 21:30:00,064744-3N00-4514_TRIO-27.6-480,3.0586
ZT162185000441C1203,ac_power,2019-01-05 21:35:00,064744-3N00-4514_TRIO-27.6-480,2.4515
ZT162185000441C1203,ac_power,2019-01-05 21:40:00,064744-3N00-4514_TRIO-27.6-480,2.2764
ZT162185000441C1203,ac_power,2019-01-05 21:50:00,064744-3N00-4514_TRIO-27.6-480,1.5551
ZT162185000441C1203,ac_power,2019-01-05 21:55:00,064744-3N00-4514_TRIO-27.6-480,1.7684
ZT162185000441C1203,ac_power,2019-01-05 22:00:00,064744-3N00-4514_TRIO-27.6-480,1.6194
ZT162185000441C1203,ac_power,2019-01-05 22:05:00,064744-3N00-4514_TRIO-27.6-480,1.7615
ZT162185000441C1203,ac_power,2019-01-05 22:10:00,064744-3N00-4514_TRIO-27.6-480,1.6079
ZT162185000441C1203,ac_power,2019-01-05 22:15:00,064744-3N00-4514_TRIO-27.6-480,1.3287
ZT162185000441C1203,ac_power,2019-01-05 22:20:00,064744-3N00-4514_TRIO-27.6-480,1.1796
ZT162185000441C1203,ac_power,2019-01-05 22:25:00,064744-3N00-4514_TRIO-27.6-480,1.3175
ZT162185000441C1203,ac_power,2019-01-05 22:30:00,064744-3N00-4514_TRIO-27.6-480,1.4062
ZT162185000441C1203,ac_power,2019-01-05 22:35:00,064744-3N00-4514_TRIO-27.6-480,1.3242
ZT162185000441C1203,ac_power,2019-01-05 22:40:00,064744-3N00-4514_TRIO-27.6-480,1.1144
ZT162185000441C1203,ac_power,2019-01-05 22:45:00,064744-3N00-4514_TRIO-27.6-480,1.3074
ZT162185000441C1203,ac_power,2019-01-05 22:50:00,064744-3N00-4514_TRIO-27.6-480,0.9409
ZT162185000441C1203,ac_power,2019-01-05 22:55:00,064744-3N00-4514_TRIO-27.6-480,0.7849
ZT162185000441C1203,ac_power,2019-01-05 23:00:00,064744-3N00-4514_TRIO-27.6-480,0.6767
ZT162185000441C1203,ac_power,2019-01-05 23:05:00,064744-3N00-4514_TRIO-27.6-480,0.6985
ZT162185000441C1203,ac_power,2019-01-05 23:10:00,064744-3N00-4514_TRIO-27.6-480,1.1275
ZT162185000441C1203,ac_power,2019-01-05 23:15:00,064744-3N00-4514_TRIO-27.6-480,1.6047
ZT162185000441C1203,ac_power,2019-01-05 23:20:00,064744-3N00-4514_TRIO-27.6-480,1.7238
ZT162185000441C1203,ac_power,2019-01-05 23:25:00,064744-3N00-4514_TRIO-27.6-480,1.2126
ZT162185000441C1203,ac_power,2019-01-05 23:30:00,064744-3N00-4514_TRIO-27.6-480,0.6393
ZT162185000441C1203,ac_power,2019-01-05 23:35:00,064744-3N00-4514_TRIO-27.6-480,0.3837
ZT162185000441C1203,ac_power,2019-01-05 23:40:00,064744-3N00-4514_TRIO-27.6-480,0.2216
